"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2024","11680","강남구","10600","대치동","1","대지","0974","0000","대치현대","20240919","183000","59.82","0.000000","11","","","1999","아파트","중개거래","서울 강남구"
"2024","11680","강남구","10300","개포동","1","대지","0660","0001","디에이치 퍼스티어 아이파크","20240919","377000","96.955","0.000000","10","입주권","","0","아파트","중개거래","서울 강남구"
"2024","11500","강서구","10300","화곡동","1","대지","1077","0001","대종","20240919","45000","66.87","0.000000","5","","","2002","아파트","직거래",""
"2024","11500","강서구","10500","마곡동","1","대지","0760","0000","마곡나루역보타닉푸르지오시티","20240919","18000","22.17","31.610000","9","","","2017","오피스텔","중개거래","서울 강서구"
"2024","11500","강서구","10600","내발산동","1","대지","0759","0000","마곡수명산파크6단지","20240919","90000","84.68","0.000000","11","","","2007","아파트","중개거래","서울 강서구"
"2024","11440","마포구","10400","도화동","1","대지","0553","0000","마스터즈타워","20240919","23500","36.85","54.270000","20","","","2000","오피스텔","직거래",""
"2024","11500","강서구","10900","방화동","1","대지","0329","0004","대운아트빌","20240919","31750","47.35","28.000000","2","","","2019","연립다세대","중개거래","서울 강서구"
"2024","11740","강동구","10600","둔촌동","1","대지","0616","0005","대우하이츠빌라","20240919","29800","52.47","20.000000","1","","","1993","연립다세대","직거래",""
"2024","11440","마포구","12200","합정동","1","대지","0473","0000","마포 한강 2차 푸르지오","20240919","29950","23.09","34.379600","29","","","2016","오피스텔","중개거래","서울 마포구"
"2024","11380","은평구","10600","대조동","1","대지","0059","0048","만민하늘愛","20240919","52000","73.34","0.000000","8","","","2008","아파트","중개거래","서울 은평구"
"2024","11500","강서구","10300","화곡동","1","대지","0073","0001","대우빌라가동","20240919","12600","36.65","28.000000","1","","","1990","연립다세대","중개거래","서울 강서구"
"2024","11320","도봉구","10500","쌍문동","1","대지","0422","0061","대연골든빌A동","20240919","37000","48.88","32.000000","5","","20241015","2022","연립다세대","직거래",""
"2024","11560","영등포구","11000","여의도동","1","대지","0013","0021","맨하탄21리빙텔","20240919","17000","41.58","41.580000","11","","","2001","오피스텔","직거래",""
"2024","11260","중랑구","10100","면목동","1","대지","0193","0001","면목한신","20240919","38000","44.5","0.000000","10","","","1987","아파트","중개거래","서울 중랑구"
"2024","11260","중랑구","10100","면목동","1","대지","0193","0001","면목한신","20240919","54000","58.46","0.000000","9","","","1987","아파트","중개거래","서울 중랑구"
"2024","11620","관악구","10100","봉천동","1","대지","0647","0112","뜨레비앙3차","20240919","20200","41.38","24.000000","2","","","2008","연립다세대","직거래",""
"2024","11590","동작구","10200","상도동","1","대지","0214","0056","모건빌라(214-56)","20240919","26000","44.92","20.000000","4","","","2001","연립다세대","중개거래","서울 동작구"
"2024","11470","양천구","10200","목동","1","대지","0912","0000","목동신시가지5","20240919","190000","65.08","0.000000","5","","","1986","아파트","중개거래","서울 양천구"
"2024","11560","영등포구","11400","당산동4가","1","대지","0030","0001","당산현대5차","20240919","105500","59.55","0.000000","7","","","2000","아파트","중개거래","서울 영등포구"
"2024","11560","영등포구","10900","영등포동8가","1","대지","0086","0000","당산역 리버리치 오피스텔","20240919","45000","39.98","58.950000","16","","","2016","오피스텔","중개거래","서울 영등포구"
"2024","11380","은평구","10900","신사동","1","대지","0039","0011","다원그린","20240919","58500","81.16","0.000000","5","","","2003","아파트","직거래",""
"2024","11710","송파구","10800","문정동","1","대지","0652","0005","문정 아이파크","20240919","21000","22.89","33.650000","14","","","2017","오피스텔","중개거래","서울 송파구"
"2024","11410","서대문구","11100","홍제동","1","대지","0463","0000","문화촌현대","20240919","62000","59.94","0.000000","5","","","2002","아파트","중개거래","서울 서대문구"
"2024","11470","양천구","10300","신월동","1","대지","0947","0016","미림주택(가동)","20240919","19400","41.2","25.000000","3","","","1988","연립다세대","중개거래","서울 양천구"
"2024","11380","은평구","10400","갈현동","1","대지","0538","0000","미미","20240919","48000","59.595","0.000000","13","","","1997","아파트","중개거래","서울 은평구"
"2024","11380","은평구","10400","갈현동","1","대지","0538","0000","미미","20240919","51500","59.595","0.000000","5","","","1997","아파트","중개거래","서울 은평구"
"2024","11380","은평구","10300","불광동","1","대지","0444","0026","미산빌12차","20240919","23000","18.77","20.000000","2","","","2022","연립다세대","직거래",""
"2024","11530","구로구","10200","구로동","1","대지","0043","0004","다솜금호","20240919","65000","84.35","0.000000","12","","","1995","아파트","중개거래","서울 구로구"
"2024","11650","서초구","10100","방배동","1","대지","3277","0000","방배아이파크","20240919","210000","125.58","0.000000","1","","","2006","아파트","중개거래","서울 서초구"
"2024","11380","은평구","10700","응암동","1","대지","0759","0000","백련산힐스테이트1차","20240919","73500","59.95","0.000000","14","","","2011","아파트","중개거래","서울 은평구"
"2024","11170","용산구","11900","효창동","1","대지","0005","0195","백현빌","20240919","70000","29.78","18.000000","3","","","2020","연립다세대","중개거래","서울 용산구"
"2024","11545","금천구","10300","시흥동","1","대지","1010","0000","벽산","20240919","40000","84.99","0.000000","14","","","2000","아파트","직거래",""
"2024","11680","강남구","10800","논현동","1","대지","0242","0045","논현더라움","20240919","53000","29.48","15.000000","6","","","2019","연립다세대","중개거래","서울 강남구"
"2024","11470","양천구","10300","신월동","1","대지","1023","0000","벽산블루밍2단지","20240919","80000","84.928","0.000000","13","","","2003","아파트","중개거래","서울 양천구"
"2024","11560","영등포구","13200","신길동","1","대지","4497","0000","보라매두산위브","20240919","92000","84.95","0.000000","10","","","2005","아파트","직거래",""
"2024","11440","마포구","12300","망원동","1","대지","0471","0003","노아아크빌","20240919","83000","106.2","0.000000","3","","","2004","아파트","중개거래","서울 마포구"
"2024","11350","노원구","10500","상계동","1","대지","0734","0003","노빌리안골드","20240919","12000","30.24","43.790000","6","","","2004","오피스텔","중개거래","서울 노원구"
"2024","11710","송파구","11100","방이동","1","대지","0210","0001","보람파크빌리지","20240919","62000","47.7","30.000000","4","","","2016","연립다세대","중개거래","서울 송파구"
"2024","11545","금천구","10300","시흥동","1","대지","1026","0000","남서울힐스테이트","20240919","80000","59.973","0.000000","14","","","2014","아파트","중개거래","서울 금천구, 서울 양천구"
"2024","11620","관악구","10100","봉천동","1","대지","0662","0071","부영맨션","20240919","37450","68.04","30.000000","1","","","2001","연립다세대","중개거래","서울 관악구"
"2024","11320","도봉구","10700","창동","1","대지","0623","0048","북한산 드림시티","20240919","24000","29.89","39.950000","5","","","2020","오피스텔","직거래",""
"2024","11545","금천구","10300","시흥동","1","대지","1026","0000","남서울힐스테이트","20240919","76500","59.817","0.000000","20","","","2014","아파트","중개거래","서울 금천구"
"2024","11200","성동구","11200","금호동4가","1","대지","1507","0000","브라운스톤금호","20240919","157000","84.838","0.000000","4","","","2007","아파트","중개거래","서울 성동구"
"2024","11140","중구","16200","신당동","1","대지","0844","0000","남산타운","20240919","144500","114.88","0.000000","14","","","2002","아파트","중개거래","서울 중구"
"2024","11140","중구","16200","신당동","1","대지","0420","0017","남산더힐A동","20240919","27000","29.67","12.000000","2","","","2015","연립다세대","중개거래","서울 중구"
"2024","11560","영등포구","11000","여의도동","1","대지","0525","0000","브라이튼여의도","20240919","435500","115.986","0.000000","19","","","2023","아파트","직거래",""
"2024","11530","구로구","10200","구로동","1","대지","0098","0010","비즈트위트그린","20240919","9500","15.11","0.000000","11","","","2012","아파트","중개거래","서울 구로구"
"2024","11590","동작구","10700","사당동","1","대지","0105","0000","사당우성3","20240919","123000","84.66","0.000000","9","","","1993","아파트","중개거래","서울 동작구, 서울 서초구"
"2024","11290","성북구","13800","장위동","1","대지","0323","0000","꿈의숲아이파크","20240919","109500","76.15","0.000000","23","","","2022","아파트","중개거래","서울 성북구"
"2024","11380","은평구","10600","대조동","1","대지","0171","0050","에덴하우스B동","20240919","40000","58.82","32.000000","3","","20241030","2004","연립다세대","직거래",""
"2024","11680","강남구","11500","수서동","1","대지","0746","0000","까치마을","20240919","96500","39.6","0.000000","2","","","1993","아파트","중개거래","서울 강남구"
